eng	Maybe you didn't do that right.
eng	Tom told me he'd be ready soon.
eng	Did you see Tom in Boston?
eng	Maybe we shouldn't leave early.
eng	Tom told me he wasn't ticklish.
eng	Did you read Tom's letter?
eng	Let's make the new guy do that.
eng	Tom told me he wasn't prepared.
eng	Did you expect Tom to win?
eng	Let's keep our classroom clean.
eng	Tom told me he wasn't offended.
eng	Did Tom say he left early?
eng	Let's go ahead and do that now.
eng	Tom told me he was very hungry.
eng	Did Tom say he didn't win?
eng	Let me show you how we do that.
eng	Tom told me he was unconvinced.
eng	Are you sure Tom will win?
eng	It's fun to go out in the rain.
eng	Tom told me he was sympathetic.
eng	You should let Tom leave.
eng	It rains a lot here in October.
eng	Tom told me he was ready to go.
eng	Why would Tom ever leave?
eng	It looks like you're terrified.
eng	Tom told me he was pessimistic.
eng	Why is Tom still smiling?
eng	It looks like you're skeptical.
eng	Tom told me he was over thirty.
eng	Why doesn't Tom eat pork?
eng	It looks like you're organized.
eng	Tom told me he was heartbroken.
eng	Why does Tom never smile?
eng	It looks like you're miserable.
eng	Tom told me he was feeling bad.
eng	Why didn't Tom win today?
eng	It looks like you're impressed.
eng	Tom told me he was embarrassed.
eng	Why didn't Tom eat lunch?
eng	It looks like you're exhausted.
eng	Tom told me he was discouraged.
eng	Who said Tom could leave?
eng	It looks like you're disgusted.
eng	Tom told me he was coming back.
eng	Where did Tom go fishing?
eng	It looks like you're depressed.
eng	Tom told me he wanted to leave.
eng	What's Tom up to tonight?
eng	It looks easy when you do that.
eng	Tom told me he wanted a lawyer.
eng	What's Tom doing up here?
eng	It looked like you were asleep.
eng	Tom told me he needed our help.
eng	What's Tom doing in here?
eng	Is there still time to do that?
eng	Tom told me he liked the party.
eng	What did Tom think of it?
eng	I've won a free trip to Boston.
eng	Tom told me he liked the movie.
eng	What did Tom have to eat?
eng	I've never used a winch before.
eng	Tom told me he knows the rules.
eng	We should make Tom leave.
eng	I've never used a lathe before.
eng	Tom told me he knew what to do.
eng	We all hope Tom can swim.
eng	I've just returned from Boston.
eng	Tom told me he knew how I felt.
eng	They say Tom can do that.
eng	I've gotten used to doing that.
eng	Tom told me he intended to win.
eng	Perhaps Tom is in Boston.
eng	I've been here since yesterday.
eng	Tom told me he found something.
eng	It looks like Tom is shy.
eng	I've been doing that for years.
eng	Tom told me he didn't eat pork.
eng	It looks like Tom is out.
eng	I've always done this this way.
eng	Tom told me he didn't eat meat.
eng	Is what Tom told me true?
eng	I've always done that that way.
eng	Tom told me he did that for us.
eng	I'm positive Tom can win.
eng	I'm too tired to do that today.
eng	Tom told me he could handle it.
eng	I'm glad that Tom waited.
eng	I'm sorry I waited for so long.
eng	Tom threatened me with a knife.
eng	I'll visit Tom in Boston.
eng	I'm not sure who paid the bill.
eng	Tom thinks he can probably win.
eng	I'll ask Tom wait for us.
eng	I'm not interested in baseball.
eng	Tom takes good care of himself.
eng	I wonder why Tom is here.
eng	I'm not going to be doing that.
eng	Tom still can't sing very well.
eng	I wonder if Tom will cry.
eng	I'm no longer living in Boston.
eng	Tom stays with us every summer.
eng	I wonder if Tom has died.
eng	I'm likely to sleep until noon.
eng	Tom stayed in Boston last year.
eng	I wonder how Tom got wet.
eng	I'm in my room studying French.
eng	Tom shouldn't have bought that.
eng	I told you Tom would win.
eng	I'm going to college in Boston.
eng	Tom should get back home today.
eng	I told you Tom could win.
eng	I'm glad I was able to do that.
eng	Tom seems to have already left.
eng	I told Tom that I'd wait.
eng	I'm a native speaker of French.
eng	Tom seems to be very surprised.
eng	I think that Tom can swim.
eng	I'll only stay for a few hours.
eng	Tom seems to be very satisfied.
eng	I think Tom was grateful.
eng	I'll help you if you want me to.
eng	Tom seemed to have disappeared.
eng	I think Tom is still mad.
eng	I'll do that tomorrow for sure.
eng	Tom seemed to have been crying.
eng	I taught Tom some French.
eng	I'll do that again if I had to.
eng	Tom seemed to enjoy being here.
eng	I sure hope Tom will win.
eng	I'll definitely try to do that.
eng	Tom seemed to be very confused.
eng	I sure hope Tom can swim.
eng	I'll be in Boston next weekend.
eng	Tom seemed to be uncomfortable.
eng	I spoke to Tom in French.
eng	I'd stop smoking if I were you.
eng	Tom seemed to be tired tonight.
eng	I spoke to Tom in Boston.
eng	I'd rather not wait any longer.
eng	Tom seemed to be quite relaxed.
eng	I should ask Tom to wait.
eng	I'd rather not go home tonight.
eng	Tom seemed to be getting angry.
eng	I ordered Tom to do that.
eng	I'd never have let that happen.
eng	Tom seemed to be conscientious.
eng	I needed to wait for Tom.
eng	I'd never allow you to do that.
eng	Tom seemed to be concentrating.
eng	I met Tom at the station.
eng	I'd never allow that to happen.
eng	Tom seemed to be a little down.
eng	I know that Tom can swim.
eng	I'd like to visit you tomorrow.
eng	Tom seemed surprised to see us.
eng	I knew Tom wouldn't wait.
eng	I'd help you if you want me to.
eng	Tom seemed surprised to see me.
eng	I knew Tom wouldn't sing.
eng	I'd have preferred you do that.
eng	Tom seemed slightly distracted.
eng	I knew Tom wouldn't lose.
eng	I'd do that if you asked me to.
eng	Tom seemed hesitant to do that.
eng	I knew Tom had done that.
eng	I'd do that if I had more time.
eng	Tom seemed happier than before.
eng	I hoped Tom wouldn't win.
eng	I'd do that for you if I could.
eng	Tom seemed a little distracted.
eng	I hope that Tom can swim.
eng	I'd do it myself if I were you.
eng	Tom says he'll leave on Monday.
eng	I hope Tom doesn't snore.
eng	I wonder why I have to do that.
eng	Tom says he hopes that you win.
eng	I hope Tom didn't notice.
eng	I wonder who'll do that for us.
eng	Tom said that he'd like to win.
eng	I hate it when Tom cries.
eng	I wonder how we should do that.
eng	Tom said he's eating lunch now.
eng	I had Tom do that for me.
eng	I wish you'd wait a bit longer.
eng	Tom said he'd get home by 2:30.
eng	I doubt that Tom can win.
eng	I wasn't wearing a life jacket.
eng	Tom said he won't sing tonight.
eng	I didn't want Tom to win.
eng	I wasn't the first person here.
eng	Tom said he thought I was lazy.
eng	I didn't know Tom saw us.
eng	I wasn't surprised by the news.
eng	Tom said he probably won't win.
eng	I didn't ask Tom to wait.
eng	I wasn't sure how I could help.
eng	Tom said he might possibly win.
eng	I can prove Tom did that.
eng	I wasn't scared to do anything.
eng	Tom said he knew you could win.
eng	How often does Tom snore?
eng	I wasn't expecting to get paid.
eng	Tom said he could probably win.
eng	How did Tom get so dirty?
eng	I wasn't expecting any of this.
eng	Tom rarely ever smiles anymore.
eng	How did Tom actually win?
eng	I wasn't dressed appropriately.
eng	Tom rarely ever agrees with me.
eng	How can Tom possibly win?
eng	I wasn't at church last Sunday.
eng	Tom probably won't win anymore.
eng	Don't let Tom drink beer.
eng	I wasn't able to pass the test.
eng	Tom ought to wait a bit longer.
eng	Don't be deceived by Tom.
eng	I wasn't able to pass the exam.
eng	Tom ought to learn how to swim.
eng	Does Tom want to go, too?
eng	I wasn't able to open the safe.
eng	Tom never really wanted to win.
eng	Does Tom want to eat now?
eng	I wasn't able to defend myself.
eng	Tom never goes fishing anymore.
eng	Does Tom play the guitar?
eng	I was very ambitious back then.
eng	Tom never could sing very well.
eng	Do you think Tom is cold?
eng	I was in Boston all last month.
eng	Tom needs your help to do that.
eng	Do you think Tom can win?
eng	I was hoping I'd make the team.
eng	Tom might've agreed to do that.
eng	Do you still let Tom win?
eng	I was hoping I'd find you here.
eng	Tom might want to sing with us.
eng	Do you expect Tom to win?
eng	I want you not to do that here.
eng	Tom may not go fishing with us.
eng	Did you shake Tom's hand?
eng	I want to stay a little longer.
eng	Tom may have agreed to do that.
eng	Did Tom say who did that?
eng	I want to live near my parents.
eng	Tom looks reluctant to do that.
eng	Did Tom say how he did that?
eng	I want to get home before 2:30.
eng	Tom looks like he's suspicious.
eng	Are you sure Tom can win?
eng	I walk to school every morning.
eng	Tom looks like he's interested.
eng	"How's Tom?" "He's fine."
eng	I usually drink tea with meals.
eng	Tom looks like he's frustrated.
eng	You can't let Tom leave.
eng	I used to stay home on Mondays.
eng	Tom looks like he's frightened.
eng	Will Tom leave tomorrow?
eng	I used to do that all the time.
eng	Tom looks like he's displeased.
eng	Why shouldn't Tom leave?
eng	I think you can easily do that.
eng	Tom looks like a sumo wrestler.
eng	Why does Tom never swim?
eng	I think you can do that better.
eng	Tom looked like he was worried.
eng	Why does Tom always win?
eng	I think that you can't do that.
eng	Tom looked like he was trapped.
eng	Why did you let Tom win?
eng	I think that was too expensive.
eng	Tom looked like he was shocked.
eng	Why can't Tom leave now?
eng	I think I'll wait a bit longer.
eng	Tom looked like he was serious.
eng	Who told you Tom snored?
eng	I think I'd better leave early.
eng	Tom looked like he was puzzled.
eng	Where did Tom go skiing?
eng	I think I can do that tomorrow.
eng	Tom looked like he was pleased.
eng	When's Tom going to eat?
eng	I stayed in Boston for a while.
eng	Tom looked like he was nervous.
eng	What's Tom watching now?
eng	I spent three months in Boston.
eng	Tom looked like he was furious.
eng	What's Tom referring to?
eng	I spent a few months in Boston.
eng	Tom looked like he was excited.
eng	What's Tom planning now?
eng	I speak French fairly fluently.
eng	Tom looked like he was curious.
eng	What's Tom going to eat?
eng	I shouldn't be doing this here.
eng	Tom looked like he was certain.
eng	What did you do for Tom?
eng	I should've helped you do that.
eng	Tom looked like he was baffled.
eng	What did Tom have to do?
eng	I should go to Boston with you.
eng	Tom looked like he was anxious.
eng	What did Tom do exactly?
eng	I returned to Boston on Monday.
eng	Tom looked like he was annoyed.
eng	What did Tom accomplish?
eng	I regret that I didn't do that.
eng	Tom looked hesitant to do that.
eng	We hope Tom doesn't win.
eng	I really can't wait any longer.
eng	Tom left right after breakfast.
eng	We all hope Tom can win.
eng	I passed my French examination.
eng	Tom knows who wants to do that.
eng	They called the boy Tom.
eng	I need to get home before 2:30.
eng	Tom knows who needs to do that.
eng	That's why Tom did that.
eng	I nearly did that this morning.
eng	Tom isn't well-known in Boston.
eng	That's how Tom did that.
eng	I might go to Boston next fall.
eng	Tom isn't wearing his new coat.
eng	That's Tom's dictionary.
eng	I might be required to do that.
eng	Tom isn't wearing his lab coat.
eng	Tell Tom to quit crying.
eng	I majored in French in college.
eng	Tom isn't very easy to talk to.
eng	Let's hope Tom can swim.
eng	I know you'll enjoy doing that.
eng	Tom isn't the only one sitting.
eng	It looks like Tom is up.
eng	I know you did that on purpose.
eng	Tom isn't strong enough to win.
eng	It looks like Tom is in.
eng	I know that you play the drums.
eng	Tom isn't going to let you win.
eng	It looks like Tom is OK.
eng	I know I'll be able to do that.
eng	Tom isn't carrying a briefcase.
eng	I'm teaching Tom French.
eng	I know I shouldn't leave early.
eng	Tom isn't a member of our crew.
eng	I'm sure Tom won't wait.
eng	I knew you'd have enough money.
eng	Tom isn't a journalism student.
eng	I'm meeting Tom at 2:30.
eng	I knew you wouldn't get caught.
eng	Tom is wearing a white T-shirt.
eng	I'm glad Tom left early.
eng	I knew you wouldn't be busy today.
eng	Tom is unlikely to wait for us.
eng	I'm glad Tom didn't win.
eng	I knew you wouldn't be elected.
eng	Tom is unlikely to leave today.
eng	I'll get Tom to do that.
eng	I knew we should've left early.
eng	Tom is tired and in a bad mood.
eng	I'd love to see Tom win.
eng	I hope you're going to do that.
eng	Tom is the only one who's busy.
eng	I'd expected Tom to win.
eng	I hope you get back home today.
eng	Tom is the only one who smiled.
eng	I wonder why Tom waited.
eng	I hope you don't do that again.
eng	Tom is quite likely crying now.
eng	I wonder if Tom can win.
eng	I hope it's not cloudy all day.
eng	Tom is probably still confused.
eng	I wanted to see Tom win.
eng	I hope it doesn't rain all day.
eng	Tom is likely to be supportive.
eng	I told Tom that I'd win.
eng	I heard you could speak French.
eng	Tom is likely to be eating now.
eng	I thought Tom might win.
eng	I haven't sent the package yet.
eng	Tom is likely to be crying now.
eng	I thought Tom could win.
eng	I haven't ruled out doing that.
eng	Tom is likely eating right now.
eng	I think Tom is still up.
eng	I haven't grilled the fish yet.
eng	Tom is likely crying right now.
eng	I thanked Tom in French.
eng	I haven't done that since 2013.
eng	Tom is in the kitchen, cooking.
eng	I know that Tom can win.
eng	I haven't done anything so far.
eng	Tom is going to take that risk.
eng	I know how Tom did that.
eng	I haven't done a whole lot yet.
eng	Tom is going to Boston with me.
eng	I know Tom has to leave.
eng	I haven't decided what I'll do.
eng	Tom is getting back home today.
eng	I knew Tom wouldn't win.
eng	I haven't been bartending long.
eng	Tom is definitely going to win.
eng	I knew Tom couldn't win.
eng	I have to get home before 2:30.
eng	Tom is almost ready to do that.
eng	I invited Tom to Boston.
eng	I have three cousins in Boston.
eng	Tom is a talented chess player.
eng	I hoped Tom would leave.
eng	I have some property in Boston.
eng	Tom hurt himself trying to win.
eng	I hope that Tom can win.
eng	I hate staying at cheap hotels.
eng	Tom hates waiting for anything.
eng	I hope Tom waits for us.
eng	I got back to Boston on Monday.
eng	Tom hasn't yet done that today.
eng	I hope Tom leaves early.
eng	I don't study French every day.
eng	Tom has to do that pretty soon.
eng	I hope Tom isn't crying.
eng	I don't read that kind of book.
eng	Tom has no idea how to do that.
eng	I hear Tom is very busy.
eng	I don't read magazines anymore.
eng	Tom has found a way to do that.
eng	I figured Tom would win.
eng	I don't know what the price is.
eng	Tom has finally stopped crying.
eng	I doubt if Tom will cry.
eng	I don't know how that happened.
eng	Tom has been very busy all day.
eng	I don't want Tom to win.
eng	I don't intend wait any longer.
eng	Tom has apparently been crying.
eng	I didn't show it to Tom.
eng	I don't intend to do that here.
eng	Tom has always been a bachelor.
eng	I couldn't get Tom to wait.
eng	I do that several times a year.
eng	Tom has already stopped crying.
eng	I asked Tom not to wait.
eng	I do that every Monday morning.
eng	Tom hardly ever smiles anymore.
eng	How often did Tom snore?
eng	I didn't think you'd be so mad.
eng	Tom hardly ever agrees with me.
eng	How often did Tom agree?
eng	I didn't know you'd be nervous.
eng	Tom goes fishing every weekend.
eng	How exactly did Tom win?
eng	I didn't know you'd be jealous.
eng	Tom doesn't use a cane anymore.
eng	Even Tom didn't do that.
eng	I didn't know you were worried.
eng	Tom doesn't think you can swim.
eng	Don't expect Tom to win.
eng	I didn't know you were nervous.
eng	Tom doesn't ever smile anymore.
eng	Did you do that for Tom?
eng	I didn't know what I needed do.
eng	Tom doesn't believe you'll win.
eng	Can we get Tom to leave?
eng	I didn't know it was important.
eng	Tom doesn't believe he can win.
eng	You should let Tom win.
eng	I didn't know it was a problem.
eng	Tom does that almost every day.
eng	You can't let Tom sing.
eng	I didn't know I'd see you here.
eng	Tom does anything I ask him to.
eng	Would you sing for Tom?
eng	I didn't know I'd get punished.
eng	Tom died in Boston last summer.
eng	Would Tom want to sing?
eng	I didn't know I'd get arrested.
eng	Tom didn't seem very organized.
eng	Will you sing with Tom?
eng	I didn't expect you to do that.
eng	Tom didn't seem very motivated.
eng	Will you let Tom leave?
eng	I didn't do that all by myself.
eng	Tom didn't seem to like Boston.
eng	Why's Tom still crying?
eng	I didn't buy any of those pens.
eng	Tom didn't seem to know French.
eng	Why wouldn't Tom leave?
eng	I couldn't do that without you.
eng	Tom didn't seem to have a plan.
eng	Why shouldn't Tom sing?
eng	I can't really wait any longer.
eng	Tom didn't seem to be very mad.
eng	Why is Tom still awake?
eng	I can't buy everything we need.
eng	Tom didn't seem to be sleeping.
eng	Why is Tom not smiling?
eng	I can't believe you're serious.
eng	Tom didn't seem to be prepared.
eng	Why is Tom embarrassed?
eng	I can't be much older than you.
eng	Tom didn't seem to be offended.
eng	Why is Tom cooperative?
eng	I can speak French well enough.
eng	Tom didn't seem to be homesick.
eng	Why does Tom never win?
eng	I can speak French pretty well.
eng	Tom didn't seem to be finished.
eng	Why couldn't Tom leave?
eng	I can speak French fairly well.
eng	Tom didn't seem to be confused.
eng	Who forced Tom to sing?
eng	I bought this at a thrift shop.
eng	Tom didn't seem confused to me.
eng	Who else went with Tom?
eng	I arrived in Boston last night.
eng	Tom didn't need to do anything.
eng	Who does Tom sing with?
eng	I almost never wait for people.
eng	Tom didn't need any more money.
eng	Who did Tom leave with?
eng	Hurry or you'll miss the train.
eng	Tom didn't look very confident.
eng	Who asked Tom to leave?
eng	How should we actually do that?
eng	Tom didn't know where to begin.
eng	Where was Tom arrested?
eng	How often do you use your oven?
eng	Tom didn't have to go anywhere.
eng	What's Tom writing now?
eng	How often do you use this tent?
eng	Tom didn't have to convince me.
eng	What's Tom drawing now?
eng	How often do you eat fast food?
eng	Tom didn't have much free time.
eng	What's Tom doing later?
eng	How often do you eat chocolate?
eng	Tom didn't have any money left.
eng	What did Tom recommend?
eng	How many times did that happen?
eng	Tom didn't have a lot of money.
eng	We want to see Tom win.
eng	How many computers do you have?
eng	Tom didn't go to Boston by car.
eng	We know Tom didn't win.
eng	How long do you intend to wait?
eng	Tom didn't go there by himself.
eng	We expected Tom to win.
eng	How cold does it get in Boston?
eng	Tom didn't finish his sandwich.
eng	We didn't sing for Tom.
eng	Few people know how to do that.
eng	Tom did that when he was drunk.
eng	We didn't let Tom sing.
eng	Don't you think we can do that?
eng	Tom claimed that he didn't cry.
eng	We can't let Tom leave.
eng	Do you want to drink some beer?
eng	Tom can do that faster than me.
eng	Tell Tom I won't leave.
eng	Do you want to do that with us?
eng	Tom believed that he could win.
eng	Perhaps Tom didn't win.
eng	Do you want to do that with me?
eng	Tom asked us why we left early.
eng	Maybe Tom should leave.
eng	Do you think I need to do that?
eng	Tom asked me why I wouldn't go.
eng	Let's wait for Tom, OK?
eng	Do you think I have to do that?
eng	Tom asked me if I'd slept well.
eng	Let's get Tom to leave.
eng	Do you put milk in your coffee?
eng	Tom and I've got to go do that.
eng	Let's ask Tom to leave.
eng	Do you intend to call a doctor?
eng	Tom and I'll do that ourselves.
eng	Let Tom do the washing.
eng	Do you go to church every week?
eng	Tom and I know John left early.
eng	It seems Tom does that.
eng	Do I need to do that right now?
eng	Tom and I didn't sing together.
eng	Is what Tom wrote true?
eng	Do I have to do that right now?
eng	Tom almost never wins at chess.
eng	I'm sure Tom won't win.
eng	Do I have to do that by myself?
eng	Tom admitted that he was tired.
eng	I'm sure Tom can't win.
eng	Did you go to Boston last week?
eng	Tom admitted that he was broke.
eng	I would've let Tom win.
eng	Did you drink coffee yesterday?
eng	Tom wouldn't leave without me.
eng	I wonder why Tom cried.
eng	Could you show me that, please?
eng	Tom wouldn't explain it to me.
eng	I won't make Tom leave.
eng	Could you open this can for me?
eng	Tom wouldn't enjoy doing that.
eng	I waited for Tom to go.
eng	Can you do that in three hours?
eng	Tom won't get back home today.
eng	I think Tom left early.
eng	Are you still worried about me?
eng	Tom won't ever be able to win.
eng	I think Tom didn't win.
eng	Are you still talking about me?
eng	Tom won't do that without you.
eng	I should let Tom leave.
eng	Are you still planning to stay?
eng	Tom will win, I'm pretty sure.
eng	I saw how Tom did that.
eng	Are you still paying attention?
eng	Tom will get home next Monday.
eng	I saw Tom at the party.
eng	Are you still on the committee?
eng	Tom went to Boston last month.
eng	I need to wait for Tom.
eng	Are you still not feeling well?
eng	Tom wasn't wounded in the war.
eng	I met Tom this morning.
eng	Are you still in a lot of pain?
eng	Tom wasn't worried about that.
eng	I made Tom leave early.
eng	Are you still good at baseball?
eng	Tom wasn't working last night.
eng	I knew Tom wouldn't go.
eng	Are you still going to help us?
eng	Tom wasn't willing to help us.
eng	I hope Tom didn't mind.
deu	Tom klang nicht so aufgeregt wie Maria.
eng	Are you still going to help me?
eng	Tom wasn't wearing scuba gear.
eng	I hope Tom didn't lose.
eng	Are you still going to do that?
eng	Tom wasn't wearing a swimsuit.
eng	I didn't know Tom knew.
eng	Are you still coming to dinner?
eng	Tom wasn't wearing a lab coat.
eng	I dared Tom to do that.
eng	Are you still afraid of snakes?
eng	Tom wasn't very compassionate.
eng	I believe Tom will win.
eng	Are you still a coffee drinker?
eng	Tom wasn't too tired to study.
eng	How often does Tom win?
eng	Are you going to swim tomorrow?
eng	Tom wasn't the only one there.
eng	Hasn't Tom started yet?
eng	Are you all still OK with that?
eng	Tom wasn't the only man there.
eng	Even Tom wouldn't help.
eng	All three of us should do that.
eng	Tom wasn't the one who hit me.
eng	Doesn't Tom sing tenor?
eng	All three of us did that again.
eng	Tom wasn't the last to arrive.
eng	Does Tom want anything?
eng	All of my children like Boston.
eng	Tom wasn't the first one here.
eng	Does Tom do that a lot?
eng	Your textbook is on the floor.
eng	Tom wasn't talking to anybody.
eng	Do you want Tom to win?
eng	You're not a teacher, are you?
eng	Tom wasn't ready to leave yet.
eng	Didn't Tom leave early?
eng	You're not a student, are you?
eng	Tom was the only guy I kissed.
eng	Did you show it to Tom?
eng	You'll do that too, won't you?
eng	Tom was the last one to leave.
eng	Can you still help Tom?
eng	You were a coach, weren't you?
eng	Tom was hungry after the game.
eng	Ask Tom where he lives.
eng	You very seldom smile anymore.
eng	Tom wants you to wait for him.
eng	Ask Tom if he can swim.
eng	You told me you would do that.
eng	Tom wants to do that tomorrow.
eng	Will you let Tom sing?
eng	You told me you could do that.
eng	Tom wanted me to wait for him.
eng	Will Tom want to sing?
eng	You must learn how to do that.
eng	Tom very seldom eats red meat.
eng	Will Tom sing with us?
eng	You make doing that look easy.
eng	Tom usually gets home at 2:30.
eng	Why wouldn't Tom sing?
eng	You looked like you were warm.
eng	Tom used to be claustrophobic.
eng	Why was Tom suspended?
eng	You looked like you were sure.
eng	Tom used the box for a pillow.
eng	Why isn't Tom leaving?
eng	You looked like you were sick.
eng	Tom told us not to go outside.
eng	Why is Tom suspicious?
eng	You looked like you were hurt.
eng	Tom told me why he left early.
eng	Why is Tom not eating?
eng	You looked like you were done.
eng	Tom told me why he didn't win.
eng	Why is Tom interested?
eng	You looked like you were dead.
eng	Tom told me that he'd be late.
eng	Why doesn't Tom leave?
eng	You looked like you were cold.
eng	Tom told me that he was wrong.
eng	Why can't Tom eat now?
eng	You looked like you were busy.
eng	Tom told me that he was upset.
eng	Who told Tom to smile?
eng	You look like you're prepared.
eng	Tom told me that he was tense.
eng	Who told Tom to leave?
eng	You look like you're homeless.
eng	Tom told me that he was short.
eng	Who cares if Tom wins?
eng	You look like you're finished.
eng	Tom told me that he was ready.
eng	Who asked Tom to sing?
eng	You look like you're confused.
eng	Tom told me that he was lucky.
eng	What's Tom working on?
eng	You cooked the steak too long.
eng	Tom told me that he was drunk.
eng	What's Tom staring at?
eng	You can't do that by yourself.
eng	Tom told me that he was dizzy.
eng	What's Tom smiling at?
eng	You aren't a teacher, are you?
eng	Tom told me that he was broke.
eng	What's Tom making now?
eng	You aren't a dentist, are you?
eng	Tom told me that he was bored.
eng	What's Tom eating now?
eng	Will you please pass the salt?
eng	Tom told me that he was angry.
eng	What time did Tom eat?
eng	Why don't you wish to do that?
eng	Tom told me that he was alone.
eng	What did Tom major in?
eng	Why don't you want to eat now?
eng	Tom told me he'd wait and see.
eng	What did Tom find out?
eng	Why don't we do that tomorrow?
eng	Tom told me he'd visit Boston.
eng	What did Tom do today?
eng	Why don't we all eat together?
eng	Tom told me he'd love to help.
eng	What did Tom discover?
eng	Why didn't you come yesterday?
eng	Tom told me he'd look into it.
eng	We know Tom can't win.
eng	Who told you I didn't do that?
eng	Tom told me he'd like to help.
eng	We don't let Tom sing.
eng	Who forced you to eat a mouse?
eng	Tom told me he'd do that, too.
eng	Tell Tom I'll do that.
eng	Who do you usually study with?
eng	Tom told me he'd do that soon.
eng	Let's do that for Tom.
eng	Where's the closest drugstore?
eng	Tom told me he'd call me back.
eng	I heard Tom is tough.
eng	Where does the bus leave from?
eng	Tom told me he'd call at 2:30.
eng	Is Tom really leaving?
eng	Where did you study yesterday?
eng	Tom told me he'd be back soon.
eng	Is Tom ready to leave?
eng	Where did you put the car key?
eng	Tom told me he'd also do that.
eng	Is Tom also a teacher?
eng	Where did you buy this coffee?
eng	Tom told me he won't marry me.
eng	I'm surprised Tom won.
eng	Where are you going to be tonight?
eng	Tom told me he wasn't worried.
eng	I'm sure Tom will win.
eng	When was it that you did that?
eng	Tom told me he wasn't thirsty.
eng	I'm sure Tom will cry.
eng	When did you leave your house?
eng	Tom told me he wasn't so sure.
eng	I'll never lie to Tom.
eng	When did you build your house?
eng	Tom told me he wasn't nervous.
eng	I'll make Tom do that.
eng	What's this building used for?
eng	Tom told me he wasn't injured.
eng	I'll get Tom to leave.
eng	What would you suggest we eat?
eng	Tom told me he wasn't in pain.
eng	I'll ask Tom to leave.
eng	What time does the bank close?
eng	Tom told me he was very upset.
eng	I'd never let Tom win.
eng	What other things do you need?
eng	Tom told me he was very tired.
eng	I wonder if Tom cried.
eng	What other games did you play?
eng	Tom told me he was very sorry.
eng	I won't let Tom leave.
eng	What kept you from doing that?
eng	Tom told me he was very happy.
eng	I wish Tom had waited.
eng	What happened to your old car?
eng	Tom told me he was unemployed.
eng	I want to see Tom win.
eng	What game do you want to play?
eng	Tom told me he was suspicious.
eng	I told Tom you'd wait.
eng	What do you want to listen to?
eng	Tom told me he was optimistic.
eng	I think Tom won't win.
eng	What difference did that make?
eng	Tom told me he was interested.
eng	I think Tom won't cry.
eng	What did you drink last night?
eng	Tom told me he was having fun.
eng	I think Tom will wait.
eng	We'll do that some other time.
eng	Tom told me he was frustrated.
eng	I think Tom might win.
eng	We went to the mall yesterday.
eng	Tom told me he was frightened.
eng	I think Tom might cry.
eng	We wanted to do that together.
eng	Tom told me he was doing fine.
eng	I think Tom can't win.
eng	We should get some more water.
eng	Tom told me he was displeased.
eng	I saw Tom leave early.
eng	We never should've left early.
eng	Tom told me he wanted to talk.
eng	I let Tom leave early.
eng	We don't have time to eat now.
eng	Tom told me he wanted to help.
eng	I know why Tom waited.
eng	We didn't go hiking yesterday.
eng	Tom told me he wanted my help.
eng	I know Tom left early.
eng	We could leave early, I guess.
eng	Tom told me he should do that.
eng	I know Tom didn't win.
eng	We can't do that by ourselves.
eng	Tom told me he never did that.
eng	I knew Tom didn't win.
eng	We aren't supposed to do that.
eng	Tom told me he needed my help.
eng	I hoped Tom would win.
eng	This seems to be the best one.
eng	Tom told me he needed a favor.
eng	I hope Tom left early.
eng	This room is larger than mine.
eng	Tom told me he liked the idea.
eng	I had Tom cook for me.
eng	This room can't be used today.
eng	Tom told me he liked swimming.
eng	I forgot to phone Tom.
eng	This isn't interesting at all.
eng	Tom told me he knew the rules.
eng	I expected Tom to cry.
eng	They made me wait a long time.
eng	Tom told me he heard gunshots.
eng	I drove Tom to Boston.
eng	There's still time to do that.
eng	Tom told me he had to do that.
eng	I believe Tom can win.
eng	The leaves are changing color.
eng	Tom told me he had a headache.
eng	I advised Tom to wait.
eng	That's the same way I do that.
eng	Tom told me he found his keys.
eng	Give Tom a hug for me.
eng	That's a nice dress, isn't it?
eng	Tom told me he did that wrong.
eng	Even Tom didn't agree.
eng	That was an interesting movie.
eng	Tom thought you could do that.
eng	Did you swim with Tom?
eng	That shouldn't happen anymore.
eng	Tom thought that we could win.
eng	Can you still see Tom?
eng	Tell me what needs to be done.
eng	Tom thought that he might win.
eng	Can you see Tom's car?
eng	Tell me what I should do next.
eng	Tom thinks he's a good singer.
eng	Are you sure Tom left?
eng	Take me to where you found it.
eng	Tom still travels quite a lot.
eng	Will Tom leave today?
eng	Please tell me what you'll do.
eng	Tom should go to the hospital.
eng	Will Tom leave early?
eng	Please show me those pictures.
eng	Tom seemed to like doing that.
eng	Will Tom go with you?
eng	Please put it in the cupboard.
eng	Tom seemed to know the secret.
eng	Why should Tom leave?
eng	Please have some orange juice.
eng	Tom seemed to be very excited.
eng	Why isn't Tom eating?
eng	Please don't open that window.
eng	Tom seemed to be very curious.
eng	Why is Tom unmarried?
eng	Please don't do anything else.
eng	Tom seemed to be very annoyed.
eng	Why is Tom impressed?
eng	Please do that sometime today.
eng	Tom seemed to be really happy.
eng	Why is Tom exhausted?
eng	Please bring a sheet of paper.
eng	Tom seemed to be pretty happy.
eng	Why is Tom depressed?
eng	Maybe you're doing that wrong.
eng	Tom seemed to be in some pain.
eng	Why doesn't Tom swim?
